https://github.com/0art0/kimina	reservoir-sources/0art0__kimina
https://github.com/0art0/lean-slides	reservoir-sources/0art0__lean-slides
https://github.com/1a776/IMO-	reservoir-sources/1a776__IMO-
https://github.com/2540825244/m2r-group-7	reservoir-sources/2540825244__m2r-group-7
https://github.com/ATOMSLab/LeanDimensionalAnalysis	reservoir-sources/ATOMSLab__LeanDimensionalAnalysis
https://github.com/ATOMSLab/LeanLJ	reservoir-sources/ATOMSLab__LeanLJ
https://github.com/AdrienChampion/collChoSoWel	reservoir-sources/AdrienChampion__collChoSoWel
https://github.com/AdrienChampion/loadTerms.lean	reservoir-sources/AdrienChampion__loadTerms.lean
https://github.com/AdrienChampion/safeIdx	reservoir-sources/AdrienChampion__safeIdx
https://github.com/AeneasVerif/icfp-tutorial	reservoir-sources/AeneasVerif__icfp-tutorial
https://github.com/AfonsoBitoque/LeanServer	reservoir-sources/AfonsoBitoque__LeanServer
https://github.com/Alektronnik/Quantum4Lean	reservoir-sources/Alektronnik__Quantum4Lean
https://github.com/AlexBrodbelt/metric-spaces-and-topology-game	reservoir-sources/AlexBrodbelt__metric-spaces-and-topology-game
https://github.com/AlexKontorovich/CoveringSpacesProject	reservoir-sources/AlexKontorovich__CoveringSpacesProject
https://github.com/AlexKontorovich/RealAnalysisGame	reservoir-sources/AlexKontorovich__RealAnalysisGame
https://github.com/AlexLoitzl/pumping_cfg	reservoir-sources/AlexLoitzl__pumping_cfg
https://github.com/AlexeyMilovanov/kolmogorov-complexity-lean	reservoir-sources/AlexeyMilovanov__kolmogorov-complexity-lean
https://github.com/AmosNico/validator	reservoir-sources/AmosNico__validator
https://github.com/Anderssorby/SDL.lean	reservoir-sources/Anderssorby__SDL.lean
https://github.com/AnirudhG07/LeanHuffmanCoding	reservoir-sources/AnirudhG07__LeanHuffmanCoding
https://github.com/Antoine-dSG/frieze_patterns	reservoir-sources/Antoine-dSG__frieze_patterns
https://github.com/Arthur742Ramos/Metatheory	reservoir-sources/Arthur742Ramos__Metatheory
https://github.com/AxiomMath/AgreeToDisagree	reservoir-sources/AxiomMath__AgreeToDisagree
https://github.com/AxiomMath/PartitionPolynomial	reservoir-sources/AxiomMath__PartitionPolynomial
https://github.com/AxiomMath/Putnam2025	reservoir-sources/AxiomMath__Putnam2025
https://github.com/AxiomMath/dead-ends	reservoir-sources/AxiomMath__dead-ends
https://github.com/AxiomMath/fel-polynomial	reservoir-sources/AxiomMath__fel-polynomial
https://github.com/AxiomMath/lattice-triangle	reservoir-sources/AxiomMath__lattice-triangle
https://github.com/AxiomMath/partial-regularity	reservoir-sources/AxiomMath__partial-regularity
https://github.com/BRonen/sqlite-lean	reservoir-sources/BRonen__sqlite-lean
https://github.com/Bacon-labs/tamago	reservoir-sources/Bacon-labs__tamago
https://github.com/Beneficial-AI-Foundation/FloatSpec	reservoir-sources/Beneficial-AI-Foundation__FloatSpec
https://github.com/Beneficial-AI-Foundation/NumpySpec	reservoir-sources/Beneficial-AI-Foundation__NumpySpec
https://github.com/Beneficial-AI-Foundation/PostQuantumeXtendedDiffieHellman-model	reservoir-sources/Beneficial-AI-Foundation__PostQuantumeXtendedDiffieHellman-model
https://github.com/Beneficial-AI-Foundation/curve25519-dalek-lean-verify	reservoir-sources/Beneficial-AI-Foundation__curve25519-dalek-lean-verify
https://github.com/Beneficial-AI-Foundation/vericoding	reservoir-sources/Beneficial-AI-Foundation__vericoding
https://github.com/Bergschaf/Localic-Caratheodory-Extensions	reservoir-sources/Bergschaf__Localic-Caratheodory-Extensions
https://github.com/Bergschaf/banach-tarski	reservoir-sources/Bergschaf__banach-tarski
